X	Y	Z	Label (0=S1,1=S2,4=IB)
-0.115406	0.075874	3.011376	1.000000
0.007052	0.034375	3.034785	1.000000
-0.039678	0.093713	3.008832	1.000000
-0.025470	0.063758	3.041376	1.000000
-0.012347	0.034335	3.042532	1.000000
-0.055773	-0.024095	2.922073	1.000000
-0.061697	0.078413	2.953758	1.000000
-0.016785	0.067380	3.002813	1.000000
-0.103385	0.030066	3.055794	1.000000
-0.013664	0.070282	3.043145	1.000000
-0.075109	0.044808	2.934875	1.000000
-0.136255	0.108452	2.933584	1.000000
-0.040648	0.060614	2.952287	1.000000
-0.034292	0.088623	3.042833	1.000000
-0.108812	0.050045	2.954479	1.000000
-0.146676	0.089394	3.057219	1.000000
-0.049241	0.072256	2.977000	1.000000
-0.053920	0.019787	3.028257	1.000000
-0.024053	0.089107	2.915992	1.000000
-0.089255	0.121428	2.996708	1.000000
0.016570	0.027587	2.956633	1.000000
-0.094472	0.051414	3.002492	1.000000
0.048480	0.044988	3.020935	1.000000
-0.077895	0.051988	3.052167	1.000000
-0.095282	0.152398	2.908187	1.000000
-0.063740	0.075252	2.959185	1.000000
-0.067315	0.159423	2.984005	1.000000
-0.163481	0.091940	2.956653	1.000000
-0.039076	0.086757	2.955220	1.000000
-0.114088	0.144068	2.985361	1.000000
-0.098454	0.164645	2.964302	1.000000
-0.144885	0.128390	3.010338	1.000000
-0.187649	0.046926	2.966228	1.000000
-0.092608	0.080717	2.960424	1.000000
-0.009520	0.094598	2.994293	1.000000
-0.071429	0.042135	3.034139	1.000000
-0.122535	0.113269	3.057375	1.000000
-0.092988	0.113816	2.945132	1.000000
-0.199710	0.161771	2.966853	1.000000
-0.121816	0.184364	3.010669	1.000000
-0.074165	0.155150	3.057096	1.000000
-0.192002	0.168442	2.943221	1.000000
-0.138440	0.143572	2.997606	1.000000
-0.131285	0.172851	3.111645	1.000000
-0.222925	0.136337	3.016507	1.000000
-0.205777	0.285170	2.985418	1.000000
-0.146543	0.230110	3.007848	1.000000
-0.120419	0.226465	3.069727	1.000000
-0.124117	0.212795	2.954101	1.000000
-0.148018	0.101886	3.005614	1.000000
-0.120879	0.135943	3.064524	1.000000
-0.228201	0.207357	3.007733	1.000000
-0.226899	0.231670	3.073929	1.000000
-0.131731	0.127743	3.033940	1.000000
-0.157360	0.095156	2.961137	1.000000
-0.168381	0.295798	2.946869	1.000000
-0.123224	0.133378	2.952995	1.000000
-0.219946	0.126075	3.005367	1.000000
-0.212092	0.147001	2.921420	1.000000
-0.167109	0.095014	2.966828	1.000000
-0.237087	0.250802	3.028598	1.000000
-0.145283	0.129137	2.965656	1.000000
-0.159751	0.161264	3.022416	1.000000
-0.030575	0.307414	3.102779	1.000000
-0.203027	0.144854	3.009039	1.000000
-0.306986	0.277168	3.007323	1.000000
-0.255903	0.190003	3.001473	1.000000
-0.174409	0.269124	2.903484	1.000000
-0.188050	0.169604	3.029394	1.000000
-0.214605	0.235644	2.991899	1.000000
-0.248068	0.233186	2.978305	1.000000
-0.252864	0.158373	2.966604	1.000000
-0.169837	0.194576	3.016465	1.000000
-0.239490	0.165851	3.069138	1.000000
-0.270518	0.188364	2.993361	1.000000
-0.206156	0.203466	3.065970	1.000000
-0.233301	0.229524	2.961599	1.000000
-0.202319	0.259710	2.917159	1.000000
-0.235684	0.260513	2.930786	1.000000
-0.270494	0.291193	2.904100	1.000000
-0.207898	0.229948	2.964486	1.000000
-0.144496	0.176969	2.979428	1.000000
-0.250733	0.193151	2.999652	1.000000
-0.209694	0.286129	2.978525	1.000000
-0.254743	0.207195	2.906095	1.000000
-0.251869	0.227097	2.991380	1.000000
-0.268605	0.192972	2.973269	1.000000
-0.257401	0.183110	2.941692	1.000000
-0.321607	0.214523	2.983590	1.000000
-0.166671	0.204501	2.951133	1.000000
-0.304978	0.210762	2.933974	1.000000
-0.273154	0.310104	3.019160	1.000000
-0.242725	0.302414	2.944494	1.000000
-0.198606	0.214031	3.007615	1.000000
-0.318536	0.330044	2.948316	1.000000
-0.289117	0.271490	3.001959	1.000000
-0.358739	0.324953	2.931953	1.000000
-0.185794	0.271574	3.010502	1.000000
-0.251552	0.219729	2.967857	1.000000
-0.295545	0.246504	2.920064	1.000000
-0.163994	0.271556	3.047814	1.000000
-0.207986	0.374263	2.869546	1.000000
-0.287522	0.335279	2.952798	1.000000
-0.290436	0.249902	2.941685	1.000000
-0.223114	0.278269	2.880229	1.000000
-0.296060	0.312927	2.986319	1.000000
-0.256690	0.336237	2.961695	1.000000
-0.311275	0.274312	2.848823	1.000000
-0.247250	0.389938	3.000063	1.000000
-0.195743	0.295808	2.935779	1.000000
-0.318855	0.282288	3.012988	1.000000
-0.403369	0.266284	3.051084	1.000000
-0.312039	0.248564	2.976166	1.000000
-0.271999	0.324848	3.021111	1.000000
-0.313515	0.297544	3.010252	1.000000
-0.371496	0.400526	2.929933	1.000000
-0.289503	0.389057	2.935683	1.000000
-0.434943	0.419452	2.908164	1.000000
-0.254008	0.338620	2.908160	1.000000
-0.346332	0.349841	3.098800	1.000000
-0.265191	0.364087	2.935718	1.000000
-0.291162	0.314561	2.878021	1.000000
-0.311533	0.367480	3.080190	1.000000
-0.357730	0.337719	2.898768	1.000000
-0.406522	0.317803	2.882802	1.000000
-0.323492	0.392590	2.924935	1.000000
-0.333716	0.362728	2.995541	1.000000
-0.356799	0.441138	2.841757	1.000000
-0.263750	0.337526	2.964557	1.000000
-0.431836	0.323767	2.936955	1.000000
-0.349256	0.358307	2.985118	1.000000
-0.389585	0.275792	2.948353	1.000000
-0.379473	0.471269	2.952660	1.000000
-0.379628	0.313151	2.993932	1.000000
-0.353953	0.400060	2.977513	1.000000
-0.458158	0.394839	2.953909	1.000000
-0.347206	0.368246	2.956816	1.000000
-0.327252	0.341299	2.913944	1.000000
-0.326814	0.428469	2.837009	1.000000
-0.379535	0.349799	2.879809	1.000000
-0.493426	0.459768	2.888550	1.000000
-0.348266	0.446866	2.858367	1.000000
-0.397834	0.378534	3.002889	1.000000
-0.402389	0.299498	2.805470	1.000000
-0.401905	0.389010	2.956123	1.000000
-0.405270	0.366967	2.905919	1.000000
-0.396156	0.496007	2.942928	1.000000
-0.398398	0.335334	2.860050	1.000000
-0.382143	0.446989	2.871682	1.000000
-0.341632	0.377749	3.008548	1.000000
-0.404915	0.388941	2.933992	1.000000
-0.422851	0.404577	2.968647	1.000000
-0.435339	0.415372	2.876672	1.000000
-0.395289	0.401068	2.974638	1.000000
-0.406951	0.394594	2.937891	1.000000
-0.441374	0.453171	2.926745	1.000000
-0.503481	0.354292	3.021793	1.000000
-0.399765	0.447014	2.998236	1.000000
-0.463257	0.367656	2.932847	1.000000
-0.303848	0.447418	2.921935	1.000000
-0.458124	0.498479	2.949885	1.000000
-0.409913	0.419790	2.836344	1.000000
-0.430055	0.370764	2.826640	1.000000
-0.411964	0.470278	2.955386	1.000000
-0.463237	0.432145	2.864624	1.000000
-0.458836	0.490328	2.879075	1.000000
-0.422312	0.495788	2.893433	1.000000
-0.483376	0.435141	2.973629	1.000000
-0.430841	0.423886	2.961141	1.000000
-0.463836	0.551936	2.904868	1.000000
-0.442598	0.441323	2.944688	1.000000
-0.358658	0.545244	2.845276	1.000000
-0.418473	0.505426	2.887549	1.000000
-0.490094	0.490355	2.962884	1.000000
-0.416399	0.444577	2.913989	1.000000
-0.486397	0.472954	2.802724	1.000000
-0.421856	0.476369	2.961728	1.000000
-0.489868	0.393133	2.940151	1.000000
-0.464943	0.547073	2.964653	1.000000
-0.495089	0.517863	2.883471	1.000000
-0.535981	0.523224	2.925062	1.000000
-0.549909	0.533561	2.881042	1.000000
-0.470906	0.496497	2.904467	1.000000
-0.480962	0.435364	2.927729	1.000000
-0.481495	0.463082	2.921804	1.000000
-0.494643	0.506136	2.881519	1.000000
-0.417042	0.532493	2.871850	1.000000
-0.447453	0.398651	2.856107	1.000000
-0.446384	0.418193	2.904572	1.000000
-0.469602	0.484523	2.822844	1.000000
-0.553093	0.582547	2.847619	1.000000
-0.493269	0.476901	2.931257	1.000000
-0.532412	0.559113	2.792105	1.000000
-0.535695	0.506389	2.879927	1.000000
-0.452027	0.561876	2.891047	1.000000
-0.430442	0.530200	2.907998	1.000000
-0.487261	0.580459	2.835732	1.000000
-0.550333	0.489863	2.877028	1.000000
-0.506100	0.550611	2.750320	1.000000
-0.552588	0.454568	2.829421	1.000000
-0.511546	0.544759	2.768209	1.000000
-0.451348	0.588186	2.906339	1.000000
-0.551055	0.580762	2.861470	1.000000
-0.461128	0.602156	2.951185	1.000000
-0.573825	0.526217	2.791760	1.000000
-0.471127	0.497718	2.791519	1.000000
-0.515415	0.600828	2.873265	1.000000
-0.621678	0.424688	2.804266	1.000000
-0.429365	0.539272	2.861773	1.000000
-0.433672	0.568116	2.863499	1.000000
-0.494360	0.546414	2.809629	1.000000
-0.477330	0.527052	2.825033	1.000000
-0.590608	0.581876	2.839319	1.000000
-0.524717	0.553629	2.774195	1.000000
-0.522421	0.606930	2.935244	1.000000
-0.474277	0.497463	2.776778	1.000000
-0.594623	0.613630	2.742977	1.000000
-0.578593	0.590333	2.769497	1.000000
-0.529208	0.587055	2.882068	1.000000
-0.506736	0.695587	2.819981	1.000000
-0.610596	0.597137	2.775901	1.000000
-0.675094	0.634862	2.875506	1.000000
-0.521951	0.570318	2.900379	1.000000
-0.493878	0.558402	2.793003	1.000000
-0.563313	0.626653	2.832555	1.000000
-0.569469	0.557509	2.788262	1.000000
-0.498039	0.612027	2.825327	1.000000
-0.643742	0.686110	2.713673	1.000000
-0.528345	0.623094	2.796036	1.000000
-0.580244	0.595436	2.851489	1.000000
-0.536985	0.580290	2.893915	1.000000
-0.591708	0.567030	2.845936	1.000000
-0.640145	0.633641	2.916271	1.000000
-0.628235	0.683984	2.769151	1.000000
-0.549943	0.685227	2.810603	1.000000
-0.572563	0.676384	2.839376	1.000000
-0.655263	0.587975	2.757790	1.000000
-0.513572	0.625356	2.872023	1.000000
-0.647705	0.699060	2.791170	1.000000
-0.614402	0.709058	2.880767	1.000000
-0.598373	0.711840	2.867167	1.000000
-0.621981	0.599025	2.790406	1.000000
-0.563924	0.622389	2.777252	1.000000
-0.617566	0.662999	2.892244	1.000000
-0.645995	0.710727	2.763777	1.000000
-0.614747	0.685867	2.724717	1.000000
-0.586556	0.779008	2.739708	1.000000
-0.564148	0.637544	2.856579	1.000000
-0.621353	0.600362	2.793203	1.000000
-0.536638	0.595514	2.809417	1.000000
-0.608345	0.566766	2.807304	1.000000
-0.588532	0.612595	2.878225	1.000000
-0.689068	0.702346	2.703211	1.000000
-0.591947	0.743244	2.829240	1.000000
-0.674642	0.622609	2.849983	1.000000
-0.604141	0.718849	2.866840	1.000000
-0.603306	0.677829	2.819873	1.000000
-0.601499	0.741595	2.707481	1.000000
-0.688484	0.717911	2.756583	1.000000
-0.722304	0.680916	2.854382	1.000000
-0.630694	0.644072	2.738809	1.000000
-0.628250	0.743120	2.786223	1.000000
-0.625136	0.653812	2.783168	1.000000
-0.709569	0.635209	2.822940	1.000000
-0.681103	0.719687	2.758991	1.000000
-0.665273	0.581122	2.713271	1.000000
-0.658024	0.667303	2.775087	1.000000
-0.681029	0.640035	2.784243	1.000000
-0.579596	0.762344	2.743130	1.000000
-0.564787	0.773189	2.758981	1.000000
-0.692831	0.772801	2.775975	1.000000
-0.652880	0.681442	2.773307	1.000000
-0.700751	0.716101	2.703970	1.000000
-0.625846	0.825124	2.787048	1.000000
-0.533714	0.712892	2.725713	1.000000
-0.655316	0.719315	2.732324	1.000000
-0.736637	0.770871	2.742756	1.000000
-0.655353	0.736009	2.842395	1.000000
-0.652825	0.710098	2.719345	1.000000
-0.665984	0.780260	2.733827	1.000000
-0.680975	0.786450	2.720586	1.000000
-0.670706	0.868498	2.794458	1.000000
-0.654855	0.622596	2.674262	1.000000
-0.651301	0.756235	2.726330	1.000000
-0.644084	0.743784	2.796612	1.000000
-0.738042	0.728447	2.777066	1.000000
-0.784950	0.728360	2.750749	1.000000
-0.765161	0.733030	2.779430	1.000000
-0.769894	0.788043	2.679540	1.000000
-0.703776	0.730527	2.727915	1.000000
-0.638100	0.770458	2.780461	1.000000
-0.641995	0.756210	2.727573	1.000000
-0.606991	0.734190	2.716377	1.000000
-0.705102	0.747784	2.675835	1.000000
-0.698257	0.817947	2.739070	1.000000
-0.708861	0.765381	2.779416	1.000000
-0.676309	0.796725	2.812058	1.000000
-0.695580	0.809718	2.793537	1.000000
-0.687317	0.800800	2.723185	1.000000
-0.631226	0.842332	2.674437	1.000000
-0.631461	0.763932	2.696557	1.000000
-0.601843	0.826786	2.713324	1.000000
-0.703095	0.819129	2.666234	1.000000
-0.737027	0.740882	2.732738	1.000000
-0.663186	0.852662	2.749405	1.000000
-0.653018	0.824258	2.712329	1.000000
-0.710082	0.792364	2.666162	1.000000
-0.761935	0.720154	2.669925	1.000000
-0.686580	0.771186	2.663294	1.000000
-0.807010	0.778212	2.593638	1.000000
-0.728589	0.791162	2.732104	1.000000
-0.846027	0.808526	2.682624	1.000000
-0.719389	0.702649	2.644180	1.000000
-0.776370	0.761966	2.618745	1.000000
-0.778684	0.787925	2.644264	1.000000
-0.796064	0.761099	2.739260	1.000000
-0.722286	0.838821	2.629360	1.000000
-0.703541	0.800414	2.711594	1.000000
-0.744862	0.842768	2.701478	1.000000
-0.745732	0.844690	2.704310	1.000000
-0.765775	0.879430	2.679973	1.000000
-0.670477	0.882659	2.662804	1.000000
-0.691160	0.811357	2.683774	1.000000
-0.803439	0.869048	2.621388	1.000000
-0.749909	0.797012	2.614773	1.000000
-0.706461	0.789343	2.571898	1.000000
-0.722863	0.851010	2.656106	1.000000
-0.763942	0.888906	2.605348	1.000000
-0.769611	0.891377	2.729562	1.000000
-0.756604	0.884735	2.683095	1.000000
-0.825187	0.882718	2.749611	1.000000
-0.737146	0.930090	2.679187	1.000000
-0.784077	0.997944	2.630321	1.000000
-0.832063	0.894334	2.522743	1.000000
-0.802238	0.838959	2.656457	1.000000
-0.664379	0.861240	2.571871	1.000000
-0.804054	0.895095	2.743552	1.000000
-0.785200	0.904606	2.581722	1.000000
-0.828594	0.802165	2.645371	1.000000
-0.672412	0.875594	2.590474	1.000000
-0.749966	0.857494	2.571494	1.000000
-0.821959	0.886578	2.664260	1.000000
-0.870452	0.850720	2.652127	1.000000
-0.817899	0.954849	2.605958	1.000000
-0.747588	0.894192	2.665505	1.000000
-0.684769	0.965991	2.633985	1.000000
-0.784242	0.949847	2.596835	1.000000
-0.739193	0.949820	2.581801	1.000000
-0.824834	0.914556	2.588485	1.000000
-0.804367	0.922700	2.517625	1.000000
-0.842093	0.853904	2.577488	1.000000
-0.887177	0.981549	2.610509	1.000000
-0.814727	0.866368	2.619502	1.000000
-0.873173	0.963868	2.597945	1.000000
-0.760426	1.001689	2.595954	1.000000
-0.814773	1.087546	2.626911	1.000000
-0.803160	0.885645	2.609210	1.000000
-0.786112	1.028504	2.628283	1.000000
-0.795377	0.946207	2.578341	1.000000
-0.853996	0.893573	2.639086	1.000000
-0.845562	0.976026	2.546213	1.000000
-0.847270	0.963468	2.609563	1.000000
-0.784859	0.990926	2.622788	1.000000
-0.877551	0.946378	2.517716	1.000000
-0.704831	1.038274	2.597454	1.000000
-0.886982	0.850388	2.594919	1.000000
-0.766110	0.889664	2.486380	1.000000
-0.889678	1.008424	2.676787	1.000000
-0.868416	0.927701	2.613899	1.000000
-0.793199	0.972505	2.703552	1.000000
-0.821746	1.024882	2.576923	1.000000
-0.836720	0.964819	2.578817	1.000000
-0.876488	0.932975	2.576793	1.000000
-0.789541	0.999191	2.614920	1.000000
-0.751180	0.941130	2.583504	1.000000
-0.905802	0.935109	2.542452	1.000000
-0.777406	0.894279	2.727109	1.000000
-0.789612	0.982590	2.568249	1.000000
-0.844051	1.006837	2.542670	1.000000
-0.798866	1.044609	2.498080	1.000000
-0.835854	0.987424	2.580437	1.000000
-0.815618	0.990106	2.605766	1.000000
-0.896785	0.957065	2.520628	1.000000
-0.872093	1.010216	2.506898	1.000000
-0.852577	0.957692	2.587601	1.000000
-0.933224	1.028538	2.614944	1.000000
-0.813598	1.109638	2.527383	1.000000
-0.699768	1.001807	2.628756	1.000000
-0.840392	0.970956	2.550467	1.000000
-0.837609	0.956622	2.494112	1.000000
-0.873158	1.000898	2.563481	1.000000
-0.910384	0.945252	2.528177	1.000000
-0.731353	1.011259	2.525196	1.000000
-0.935004	1.098676	2.565540	1.000000
-0.889589	1.045337	2.546932	1.000000
-0.837650	1.010817	2.510973	1.000000
-0.895593	0.979326	2.523045	1.000000
-0.819843	1.032222	2.544552	1.000000
-0.822297	1.085216	2.505713	1.000000
-0.886967	1.118739	2.542169	1.000000
-0.866709	0.857657	2.562640	1.000000
-0.908928	1.068418	2.418776	1.000000
-0.902472	1.054350	2.582428	1.000000
-0.867841	1.105286	2.411559	1.000000
-0.837171	1.080210	2.474920	1.000000
-0.941637	1.044868	2.438354	1.000000
-0.895682	0.993649	2.514682	1.000000
-0.954712	1.025097	2.458019	1.000000
-0.854044	1.110417	2.549026	1.000000
-0.825968	1.147797	2.540699	1.000000
-0.874721	1.114495	2.417706	1.000000
-0.817524	1.084852	2.532224	1.000000
-0.883245	1.086894	2.417188	1.000000
-0.907400	1.103543	2.437793	1.000000
-0.959614	1.132419	2.435534	1.000000
-0.891655	1.077940	2.535615	1.000000
-0.971640	1.028724	2.487218	1.000000
-0.861440	1.122194	2.506184	1.000000
-0.801003	1.076443	2.572811	1.000000
-0.938846	1.085132	2.354065	1.000000
-0.912656	1.128884	2.447030	1.000000
-0.903768	1.107364	2.401183	1.000000
-0.873127	1.070827	2.524934	1.000000
-0.908369	1.103104	2.488910	1.000000
-0.988274	1.027528	2.463977	1.000000
-0.919269	1.140834	2.572471	1.000000
-0.900228	1.027476	2.431024	1.000000
-0.882151	1.053975	2.465863	1.000000
-0.933378	1.095338	2.346377	1.000000
-0.882212	1.146690	2.411581	1.000000
-0.838590	1.084956	2.393374	1.000000
-0.867102	1.204617	2.470748	1.000000
-0.950029	1.124187	2.312316	1.000000
-0.909818	1.099848	2.464862	1.000000
-0.919513	1.150938	2.400686	1.000000
-1.010110	1.180733	2.328139	1.000000
-0.851760	1.078294	2.396650	1.000000
-0.943461	1.138455	2.469145	1.000000
-0.884897	1.092400	2.474201	1.000000
-0.837639	1.192463	2.393364	1.000000
-0.824900	1.005367	2.427751	1.000000
-0.902252	1.110382	2.445085	1.000000
-0.953538	1.221687	2.387521	1.000000
-0.896002	1.196198	2.461992	1.000000
-0.866371	1.151520	2.475943	1.000000
-0.791937	1.157376	2.434440	1.000000
-0.941812	1.149466	2.464286	1.000000
-0.861642	1.179408	2.388438	1.000000
-0.923587	1.143684	2.424511	1.000000
-0.906596	1.179955	2.396653	1.000000
-0.871597	1.201253	2.398905	1.000000
-0.842549	1.177119	2.431190	1.000000
-0.903780	1.190603	2.407462	1.000000
-0.920744	1.216620	2.325405	1.000000
-0.921356	1.202672	2.416272	1.000000
-0.844343	1.251062	2.336453	1.000000
-0.974989	1.216379	2.364583	1.000000
-0.891263	1.211566	2.419955	1.000000
-0.968878	1.291780	2.430115	1.000000
-0.930590	1.201914	2.402006	1.000000
-0.914601	1.230231	2.370082	1.000000
-0.992512	1.145093	2.376947	1.000000
-1.006566	1.191822	2.302021	1.000000
-0.977469	1.156696	2.433021	1.000000
-0.889667	1.200451	2.330754	1.000000
-0.995151	1.206876	2.330722	1.000000
-0.970151	1.198342	2.341526	1.000000
-0.998429	1.205330	2.389174	1.000000
-0.965782	1.212542	2.454179	1.000000
-0.921481	1.162303	2.339205	1.000000
-0.977467	1.215810	2.377008	1.000000
-1.012590	1.206464	2.377174	1.000000
-0.959549	1.225889	2.353664	1.000000
-0.883617	1.243738	2.349311	1.000000
-0.893157	1.230798	2.336312	1.000000
-0.927402	1.194146	2.349871	1.000000
-0.930778	1.179970	2.394196	1.000000
-0.952312	1.283168	2.353160	1.000000
-0.958179	1.133995	2.298422	1.000000
-0.976975	1.239221	2.319438	1.000000
-0.993800	1.181911	2.360622	1.000000
-1.047915	1.270963	2.290269	1.000000
-1.014993	1.237214	2.257752	1.000000
-0.969474	1.404719	2.335089	1.000000
-0.985489	1.228342	2.248522	1.000000
-1.015383	1.291371	2.296206	1.000000
-0.866078	1.289629	2.442039	1.000000
-1.023144	1.193481	2.285620	1.000000
-0.955016	1.254793	2.373352	1.000000
-0.957102	1.360771	2.349819	1.000000
-1.008256	1.377136	2.245092	1.000000
-1.007275	1.239020	2.268005	1.000000
-1.020123	1.267075	2.273314	1.000000
-0.937272	1.246186	2.199609	1.000000
-0.969159	1.256709	2.314446	1.000000
-0.925678	1.276794	2.289420	1.000000
-0.927705	1.239819	2.339788	1.000000
-0.973892	1.369191	2.304247	1.000000
-0.980348	1.378899	2.236485	1.000000
-0.892011	1.348453	2.391376	1.000000
-0.975753	1.265164	2.268016	1.000000
-0.933749	1.283862	2.260462	1.000000
-0.941831	1.226547	2.270899	1.000000
-0.924537	1.346312	2.248841	1.000000
-0.998172	1.336347	2.175226	1.000000
-0.928160	1.349630	2.243917	1.000000
-0.985542	1.273721	2.236411	1.000000
-0.925919	1.280647	2.276151	1.000000
-0.926657	1.311699	2.220934	1.000000
-0.956769	1.340973	2.311287	1.000000
-0.962381	1.277105	2.215360	1.000000
-0.946477	1.336561	2.263665	1.000000
-1.027702	1.273245	2.290090	1.000000
-0.978495	1.271268	2.276991	1.000000
-0.932787	1.341563	2.246193	1.000000
-0.976794	1.408386	2.227453	1.000000
-0.942549	1.331891	2.254033	1.000000
-1.005159	1.333237	2.163200	1.000000
-0.965683	1.269260	2.229860	1.000000
-0.994690	1.448463	2.259011	1.000000
-0.949507	1.344953	2.231505	1.000000
-0.951242	1.303281	2.264443	1.000000
-1.064611	1.246823	2.258854	1.000000
-1.061827	1.361027	2.188250	1.000000
-1.016379	1.258595	2.254523	1.000000
-0.979940	1.310668	2.236051	1.000000
-0.850043	1.423719	2.212530	1.000000
-1.019760	1.298103	2.236722	1.000000
-1.015171	1.441170	2.177893	1.000000
-1.053510	1.337218	2.241757	1.000000
-1.022389	1.383707	2.075753	1.000000
-1.013126	1.310855	2.115793	1.000000
-0.907323	1.305357	2.224915	1.000000
-0.983804	1.369372	2.128590	1.000000
-1.004604	1.382124	2.179783	1.000000
-0.921288	1.334965	2.154976	1.000000
-0.925741	1.444602	2.197542	1.000000
-0.976089	1.340452	2.096158	1.000000
-0.973677	1.344275	2.041620	1.000000
-0.970372	1.300522	2.105106	1.000000
-0.905235	1.356323	2.200215	1.000000
-1.057180	1.330200	2.177250	1.000000
-0.918806	1.431645	2.248962	1.000000
-1.139362	1.371664	2.133020	1.000000
-0.983777	1.470464	2.134047	1.000000
-1.062662	1.410634	2.166046	1.000000
-0.854220	1.447767	2.116227	1.000000
-0.955187	1.293424	2.174193	1.000000
-0.989320	1.397016	2.086887	1.000000
-0.910694	1.440805	2.183231	1.000000
-0.988118	1.502067	2.151121	1.000000
-1.042411	1.433998	2.097028	1.000000
-0.985388	1.485030	2.134405	1.000000
-0.983167	1.411550	2.069247	1.000000
-1.031421	1.455601	2.160872	1.000000
-1.097313	1.299957	2.160319	1.000000
-0.979830	1.469222	2.204958	1.000000
-1.008446	1.438965	2.163364	1.000000
-0.967151	1.447007	2.141718	1.000000
-1.010264	1.348834	2.127233	1.000000
-0.880117	1.441579	2.191480	1.000000
-0.915325	1.414715	2.007632	1.000000
-0.992505	1.430733	2.161888	1.000000
-0.906147	1.467482	2.119628	1.000000
-0.948978	1.472744	2.172765	1.000000
-1.047138	1.381174	2.064419	1.000000
-0.972969	1.446762	2.074025	1.000000
-0.958882	1.439671	1.985120	1.000000
-0.989521	1.461097	2.090357	1.000000
-0.934958	1.436419	2.154335	1.000000
-1.063233	1.427047	2.095525	1.000000
-1.029130	1.487458	2.142256	1.000000
-0.960330	1.471939	2.040729	1.000000
-1.000217	1.536028	2.119579	1.000000
-1.020362	1.434274	2.179856	1.000000
-1.014449	1.517552	2.128398	1.000000
-0.977918	1.422589	1.971052	1.000000
-0.961208	1.480294	2.133260	1.000000
-0.984047	1.472788	2.106883	1.000000
-0.952414	1.492770	2.142215	1.000000
-0.969505	1.510931	2.144615	1.000000
-0.978822	1.543902	2.005999	1.000000
-1.114975	1.396336	2.046193	1.000000
-1.068449	1.547691	2.023843	1.000000
-1.016477	1.539133	2.167898	1.000000
-1.016108	1.529061	2.061362	1.000000
-1.030541	1.536350	2.072132	1.000000
-1.074981	1.476784	2.056143	1.000000
-1.011741	1.578947	2.046368	1.000000
-1.012562	1.497300	2.176558	1.000000
-0.995390	1.517888	2.064212	1.000000
-1.087786	1.534540	2.007681	1.000000
-1.053591	1.558645	2.071542	1.000000
-1.040030	1.422901	2.041774	1.000000
-0.985632	1.538450	2.086384	1.000000
-1.018491	1.556596	2.049791	1.000000
-0.922422	1.530278	2.031791	1.000000
-0.987822	1.589841	2.080785	1.000000
-0.997088	1.502928	2.029449	1.000000
-0.944511	1.484520	2.040700	1.000000
-1.008135	1.592897	2.064475	1.000000
-1.032044	1.632933	2.023344	1.000000
-0.987861	1.600267	2.083060	1.000000
-1.066079	1.501101	2.076526	1.000000
-1.027823	1.575896	2.086932	1.000000
-0.978317	1.571620	1.967643	1.000000
-0.978042	1.587606	1.993713	1.000000
-1.023097	1.532419	2.085416	1.000000
-1.015198	1.504530	2.019869	1.000000
-0.926323	1.553636	1.987736	1.000000
-0.975499	1.623462	1.970326	1.000000
-0.979949	1.544143	2.014246	1.000000
-1.040247	1.611941	1.956855	1.000000
-0.919345	1.582538	1.956159	1.000000
-1.019424	1.462045	1.994128	1.000000
-1.003056	1.516379	1.964780	1.000000
-0.994550	1.559344	1.960837	1.000000
-1.057407	1.640406	1.955618	1.000000
-1.039319	1.584634	1.930827	1.000000
-1.027653	1.542229	1.920361	1.000000
-1.023121	1.617597	1.889183	1.000000
-0.951210	1.655593	2.000469	1.000000
-1.014636	1.625065	1.958420	1.000000
-0.961093	1.628407	2.004065	1.000000
-0.940280	1.540506	1.939440	1.000000
-0.852821	1.628914	1.955171	1.000000
-1.005854	1.697162	2.032729	1.000000
-0.971697	1.579579	2.006994	1.000000
-1.021148	1.615578	2.038669	1.000000
-1.025750	1.628605	1.993759	1.000000
-1.052011	1.661838	1.933853	1.000000
-0.988708	1.687663	1.874176	1.000000
-1.045475	1.659370	1.944512	1.000000
-1.042437	1.569656	1.908646	1.000000
-0.995994	1.609002	1.944195	1.000000
-1.070332	1.758523	1.944731	1.000000
-0.996435	1.681988	1.905105	1.000000
-1.059582	1.632327	1.896029	1.000000
-0.988339	1.557701	1.873766	1.000000
-1.037930	1.641264	1.954561	1.000000
-0.951298	1.626437	1.925411	1.000000
-1.048034	1.711081	1.857532	1.000000
-1.000731	1.717323	1.966396	1.000000
-0.963554	1.629218	1.844278	1.000000
-1.007514	1.671288	1.951512	1.000000
-1.017736	1.725005	1.866950	1.000000
-0.989575	1.740578	1.876446	1.000000
-0.934639	1.648317	1.899053	1.000000
-1.019367	1.659001	1.934594	1.000000
-0.993627	1.704171	1.866749	1.000000
-0.996687	1.669999	1.948382	1.000000
-0.915197	1.590934	1.902990	1.000000
-0.941149	1.641513	1.957905	1.000000
-0.989513	1.580726	1.911524	1.000000
-1.009429	1.567262	1.859923	1.000000
-1.002306	1.781032	1.904597	1.000000
-0.930750	1.619041	1.897254	1.000000
-0.936629	1.671164	1.833184	1.000000
-1.019518	1.722810	1.860862	1.000000
-0.982650	1.756197	1.898813	1.000000
-0.962122	1.740470	1.835207	1.000000
-0.926120	1.674940	1.899034	1.000000
-0.980193	1.699607	1.859186	1.000000
-1.023440	1.728619	1.877526	1.000000
-0.971255	1.644580	1.920988	1.000000
