X Y Z Label
0.7765 -0.7295 0.6954 2.0000
0.6038 -0.9311 0.7324 2.0000
0.7559 -0.8133 0.3999 2.0000
0.8358 1.1307 0.5513 0.0000
0.4853 -0.8095 0.7449 2.0000
0.8794 1.6253 0.8261 0.0000
-1.4564 -0.8327 -1.5088 1.0000
0.7233 1.4033 0.7755 0.0000
-1.4027 -0.6244 -1.1944 1.0000
0.6618 -0.5384 0.6300 2.0000
0.6364 -0.8472 0.6739 2.0000
0.4197 -0.8035 0.6429 2.0000
-1.4603 -0.5648 -1.1571 1.0000
-1.4790 -0.6491 -1.4955 1.0000
0.7156 -0.5410 0.6866 2.0000
0.4433 -0.8375 0.7230 2.0000
-1.4320 -0.5669 -1.4212 1.0000
0.4006 -0.6152 0.9830 2.0000
-1.5520 -0.5025 -1.2940 1.0000
-1.3033 -0.4852 -1.4642 1.0000
0.7779 -0.7891 0.8145 2.0000
0.6657 -0.5337 0.8773 2.0000
-1.5802 -0.6621 -1.5078 1.0000
0.6577 1.3276 0.6641 0.0000
0.5962 1.7784 0.8597 0.0000
-1.3638 -0.8841 -1.4317 1.0000
-1.6583 -0.6582 -1.3957 1.0000
0.6754 1.3792 0.6079 0.0000
0.7316 1.6048 0.6903 0.0000
0.8438 1.6052 0.5740 0.0000
-1.4504 -0.8918 -1.6640 1.0000
-1.2530 -0.7546 -1.3151 1.0000
0.7534 -0.9587 0.7173 2.0000
-1.2612 -0.6586 -1.3967 1.0000
-1.3830 -0.5919 -1.1455 1.0000
0.6761 1.4327 0.8123 0.0000
0.7396 -0.8166 0.7093 2.0000
-1.5461 -0.7562 -1.4007 1.0000
0.5895 1.4992 0.6217 0.0000
0.5292 1.4335 0.7721 0.0000
0.8337 1.7544 0.7519 0.0000
-1.3193 -0.7640 -1.4722 1.0000
-1.4531 -0.6535 -1.4633 1.0000
0.6903 -0.7706 0.8974 2.0000
-1.3865 -0.5227 -1.4377 1.0000
0.7966 1.2007 0.7402 0.0000
-1.5260 -0.7458 -1.2258 1.0000
0.8920 1.3756 0.6727 0.0000
0.7220 1.4361 0.6741 0.0000
0.8200 1.4719 0.6782 0.0000
-1.5529 -0.6446 -1.5528 1.0000
0.8418 -0.5503 0.6499 2.0000
-1.3119 -0.7692 -1.5342 1.0000
-1.4430 -0.7987 -1.3621 1.0000
-1.4533 -0.7366 -1.4286 1.0000
0.6809 1.4948 0.8233 0.0000
0.8790 1.3292 0.4663 0.0000
0.6253 1.3843 0.7122 0.0000
0.7561 1.5032 0.5851 0.0000
0.7546 1.5065 0.7977 0.0000
0.5101 -0.6727 0.5862 2.0000
0.9727 1.3663 0.7300 0.0000
0.5741 -0.7560 0.5184 2.0000
0.6108 1.3687 0.6032 0.0000
0.6208 -0.9026 0.8251 2.0000
-1.4499 -0.2765 -1.3193 1.0000
-1.3769 -0.5336 -1.3594 1.0000
0.7164 1.4191 0.7941 0.0000
0.6650 1.5122 0.6961 0.0000
-1.4587 -0.6838 -1.2587 1.0000
1.0059 1.4600 0.5281 0.0000
-1.1067 -0.7060 -1.3410 1.0000
0.5036 -0.4359 0.6503 2.0000
0.6508 -0.9421 0.7645 2.0000
0.8396 -0.8621 0.6489 2.0000
0.6142 1.2785 0.6668 0.0000
0.5874 1.4808 0.5824 0.0000
0.8732 1.3878 0.8228 0.0000
0.4266 1.4042 0.7223 0.0000
-1.3063 -0.4913 -1.3616 1.0000
0.6841 1.5964 0.5188 0.0000
-1.0970 -0.8131 -1.1469 1.0000
-1.4625 -0.6351 -1.4344 1.0000
-1.5424 -0.7477 -1.4789 1.0000
-1.6077 -0.5815 -1.3360 1.0000
0.7426 -0.7694 0.6343 2.0000
0.8991 1.5023 0.6429 0.0000
-1.3879 -0.5466 -1.3892 1.0000
0.7283 1.3983 0.7384 0.0000
-1.3117 -0.7478 -1.5511 1.0000
0.6986 1.2467 0.7483 0.0000
-1.4615 -0.8826 -1.4702 1.0000
0.8230 -0.6470 0.9233 2.0000
0.8032 -0.7411 0.5985 2.0000
-1.6792 -0.8810 -1.4364 1.0000
0.6675 1.2150 0.6712 0.0000
-1.5538 -0.8168 -1.1856 1.0000
0.6961 1.4863 0.7179 0.0000
0.6857 1.4769 0.6192 0.0000
-1.2322 -0.6004 -1.5203 1.0000
0.7804 1.6097 0.5262 0.0000
-1.4120 -0.5993 -1.4333 1.0000
0.6751 -0.9647 0.7567 2.0000
0.5708 1.4220 0.6138 0.0000
0.7771 -0.7083 0.6558 2.0000
0.4290 1.5161 0.5049 0.0000
-1.5503 -0.8928 -1.6734 1.0000
0.6301 1.3888 0.9133 0.0000
0.5099 -0.2878 0.6845 2.0000
0.7782 1.6656 0.7049 0.0000
0.8158 -0.5507 0.6208 2.0000
0.5950 -0.7913 0.7173 2.0000
0.5500 -0.7302 0.6351 2.0000
0.7789 -0.4784 0.7739 2.0000
0.6671 -0.5417 0.4634 2.0000
0.6657 -0.5331 0.8968 2.0000
0.7226 -0.7709 0.8041 2.0000
0.8153 -0.6869 0.7877 2.0000
-1.3973 -0.5481 -1.3382 1.0000
0.8271 1.3186 0.8023 0.0000
-1.3377 -0.8586 -1.2247 1.0000
0.5709 1.5445 0.8365 0.0000
-1.2495 -0.7724 -1.4177 1.0000
0.6936 -0.6168 0.8281 2.0000
-1.3280 -0.5664 -1.3627 1.0000
-1.4558 -0.7292 -1.3584 1.0000
0.5369 1.3475 0.7252 0.0000
0.7877 -0.3576 0.7742 2.0000
-1.2765 -0.9661 -1.4308 1.0000
-1.4015 -0.8137 -1.4318 1.0000
0.6180 1.2673 0.6031 0.0000
-1.3658 -0.6721 -1.5095 1.0000
0.8561 -0.8454 0.8062 2.0000
0.6663 -0.5570 0.8745 2.0000
0.8811 -0.5902 0.6816 2.0000
-1.2604 -0.7516 -1.2458 1.0000
-0.9550 -0.8613 -1.3480 1.0000
0.8257 1.3462 0.7833 0.0000
0.5620 1.2230 0.9039 0.0000
0.7317 -0.7878 0.7596 2.0000
-1.3324 -0.8058 -1.4320 1.0000
0.7129 -0.6157 0.3965 2.0000
0.6686 -0.4956 0.6726 2.0000
0.6658 1.0639 0.6954 0.0000
0.6316 -0.5993 0.4668 2.0000
0.8483 -0.8664 0.7048 2.0000
0.7244 1.3661 0.7192 0.0000
0.8507 1.2125 0.6316 0.0000
-1.7173 -0.7231 -1.2708 1.0000
0.5672 1.4212 0.5778 0.0000
0.7498 1.3519 0.7389 0.0000
0.6213 1.4553 0.7648 0.0000
0.7623 1.3979 0.8383 0.0000
-1.1642 -0.6994 -1.5063 1.0000
0.6916 1.4513 0.9669 0.0000
0.6643 1.3728 0.6718 0.0000
0.6807 -0.6135 0.7148 2.0000
0.7894 -0.6057 0.9412 2.0000
-1.3975 -0.6033 -1.2817 1.0000
0.7912 -0.6800 0.6793 2.0000
-1.3936 -0.6159 -1.4600 1.0000
-1.3381 -0.7968 -1.4227 1.0000
0.6930 -0.9164 0.5495 2.0000
-1.1864 -0.6856 -1.7466 1.0000
0.7686 1.4114 0.7074 0.0000
-1.4630 -0.7257 -1.3145 1.0000
0.6207 -0.6567 0.7235 2.0000
-1.4407 -0.4526 -1.6012 1.0000
0.9290 -0.5333 0.8172 2.0000
0.7927 1.2805 0.6664 0.0000
0.5527 1.1772 0.7708 0.0000
0.7298 1.5028 0.5154 0.0000
0.7894 1.4347 0.8228 0.0000
-1.3503 -0.5561 -1.4964 1.0000
0.6870 1.3839 0.7112 0.0000
0.7713 1.2762 0.6993 0.0000
-1.5417 -0.6646 -1.5659 1.0000
0.6690 -0.7953 0.7580 2.0000
0.6449 -0.6265 0.7071 2.0000
-1.4895 -0.5547 -1.4427 1.0000
0.6016 -0.7621 0.5545 2.0000
0.8401 -0.5669 0.6188 2.0000
-1.4690 -0.8835 -1.5132 1.0000
0.7821 1.2150 0.8353 0.0000
0.7863 1.2324 0.8555 0.0000
0.5300 1.3956 0.4893 0.0000
-1.4005 -0.7529 -1.2397 1.0000
0.7773 -0.6341 0.6768 2.0000
-1.3940 -0.8767 -1.2711 1.0000
-1.2794 -0.4290 -1.5215 1.0000
0.8882 -0.7359 0.5571 2.0000
0.4799 1.5703 0.4921 0.0000
0.4713 -0.9190 0.7953 2.0000
0.6738 -0.7554 0.9363 2.0000
0.5795 1.3306 0.6443 0.0000
-1.5977 -0.8370 -1.2791 1.0000
0.7939 1.4586 0.7360 0.0000
0.7544 -0.6739 0.7993 2.0000
0.6684 -0.7304 0.7792 2.0000
-1.5257 -0.8205 -1.5255 1.0000
-1.3610 -0.8302 -1.3393 1.0000
0.4800 1.4602 0.7624 0.0000
0.8057 -0.7166 0.5827 2.0000
-1.4441 -0.7324 -1.3675 1.0000
0.8515 -0.7728 0.7198 2.0000
0.6614 1.2991 0.5902 0.0000
0.6584 1.3277 0.5651 0.0000
0.8435 -0.7486 0.7310 2.0000
0.5613 1.4914 0.7540 0.0000
0.9009 1.3405 0.5772 0.0000
0.8701 -0.4515 0.7297 2.0000
0.8329 1.2851 1.0351 0.0000
0.9339 -0.5748 0.7699 2.0000
-1.2382 -0.5499 -1.3852 1.0000
0.7061 -0.7742 0.7211 2.0000
0.8660 -1.0719 0.5477 2.0000
0.7092 -0.7345 0.8240 2.0000
-1.5323 -0.6497 -1.6200 1.0000
0.7608 1.4335 0.6024 0.0000
0.8187 1.2809 0.6739 0.0000
0.8607 -0.5868 0.6185 2.0000
0.6570 1.3037 0.6819 0.0000
1.0162 -0.4752 0.8912 2.0000
-1.4339 -0.5477 -1.5066 1.0000
-1.3250 -0.8124 -1.4535 1.0000
0.6259 -0.8129 0.7146 2.0000
-1.5252 -0.6168 -1.4609 1.0000
-1.3010 -0.8192 -1.4074 1.0000
0.8296 -0.6639 0.6963 2.0000
0.6211 1.3688 0.8816 0.0000
-1.3851 -0.5939 -1.4019 1.0000
0.7436 -0.7823 0.6279 2.0000
-1.3744 -0.5654 -1.3443 1.0000
0.6557 1.4480 0.6650 0.0000
0.7659 -0.5580 0.5160 2.0000
0.6886 1.3942 0.7716 0.0000
0.6774 -0.9248 0.6793 2.0000
0.7531 1.4820 0.9623 0.0000
0.6700 1.5465 0.7259 0.0000
0.6344 -0.4610 0.5451 2.0000
0.6185 -0.9458 0.6744 2.0000
-1.3126 -0.5662 -1.3174 1.0000
-1.3965 -0.7988 -1.4427 1.0000
-1.4023 -0.6143 -1.2183 1.0000
0.7165 -0.8942 0.6320 2.0000
-1.3919 -0.4601 -1.3946 1.0000
0.6546 -0.6812 0.2755 2.0000
0.7711 -0.7245 0.6222 2.0000
0.7712 1.4805 0.8102 0.0000
0.5976 -0.6810 0.7309 2.0000
0.8554 -0.6989 0.6404 2.0000
0.5785 -0.7008 0.8777 2.0000
0.5585 -0.6936 0.5949 2.0000
0.8552 1.6184 0.7735 0.0000
-1.3765 -0.8293 -1.3915 1.0000
-1.4098 -0.4831 -1.2961 1.0000
0.6084 1.3821 0.8761 0.0000
0.8081 -0.7056 0.5929 2.0000
-1.3365 -0.8282 -1.2019 1.0000
-1.3118 -0.6686 -1.4312 1.0000
-1.6556 -0.8711 -1.4022 1.0000
0.7738 1.6553 0.5045 0.0000
0.6360 1.4020 0.4786 0.0000
-1.2259 -0.7888 -1.4118 1.0000
0.8119 1.3520 0.3731 0.0000
0.7792 1.3698 0.6823 0.0000
0.6846 -0.7659 0.8358 2.0000
-1.5766 -0.6903 -1.4452 1.0000
0.3999 -0.7342 0.6975 2.0000
-1.4428 -0.6078 -1.3482 1.0000
-1.4100 -0.5601 -1.3594 1.0000
0.6096 1.5185 0.6650 0.0000
0.4995 1.4610 0.6998 0.0000
0.6903 1.1721 0.8151 0.0000
0.7930 -0.6851 0.6210 2.0000
0.7418 1.5888 0.8135 0.0000
0.7771 1.4026 0.7171 0.0000
-1.4171 -0.6714 -1.4337 1.0000
0.7542 1.4929 0.7246 0.0000
0.7659 -0.7726 0.6779 2.0000
0.7013 -0.7781 0.6073 2.0000
0.7847 -1.0020 0.5361 2.0000
0.6958 1.2006 0.6733 0.0000
0.5611 -0.8924 0.7208 2.0000
0.7175 -0.7597 0.7150 2.0000
0.6344 1.7946 0.8743 0.0000
-1.4574 -0.6302 -1.3772 1.0000
-1.5011 -0.7705 -1.5720 1.0000
0.6813 -0.5724 0.5458 2.0000
0.9328 1.4791 0.6569 0.0000
0.7103 -0.6987 0.7985 2.0000
-1.4395 -0.5299 -1.3029 1.0000
-1.2115 -0.7241 -1.3267 1.0000
-1.3271 -0.7412 -1.4634 1.0000
0.5974 1.3955 0.7454 0.0000
0.7489 -0.7038 0.8068 2.0000
0.3330 1.4714 0.5480 0.0000
0.6516 1.4196 0.7860 0.0000
0.8092 -0.5670 0.5964 2.0000
-1.3198 -0.7529 -1.6495 1.0000
0.8503 1.3946 0.5608 0.0000
-1.3287 -0.7213 -1.3062 1.0000
0.7258 -0.6156 0.5623 2.0000
-1.5229 -0.6832 -1.2387 1.0000
0.7963 -0.5871 0.7180 2.0000
0.5751 -0.7733 0.7379 2.0000
-1.5093 -0.6947 -1.3115 1.0000
0.8171 1.3424 0.5565 0.0000
-1.3296 -0.4439 -1.3283 1.0000
0.8299 -0.7508 0.6380 2.0000
-1.4312 -0.8269 -1.3948 1.0000
-1.1981 -0.6149 -1.3374 1.0000
0.8655 -0.8157 0.6829 2.0000
-1.3649 -0.8927 -1.2411 1.0000
0.8942 -0.5813 0.7681 2.0000
0.5987 1.3562 0.6500 0.0000
0.7128 -0.7463 0.6852 2.0000
-1.3840 -0.7196 -1.4316 1.0000
-1.3274 -0.6215 -1.4198 1.0000
0.7120 -0.7884 0.5260 2.0000
-1.3850 -0.7076 -1.3642 1.0000
0.5073 1.4703 0.7746 0.0000
0.8507 1.5184 0.5287 0.0000
0.5312 -0.5105 0.8536 2.0000
0.8829 1.6339 0.4896 0.0000
-1.4219 -0.6723 -1.4543 1.0000
-1.4765 -0.6031 -1.4050 1.0000
-1.3087 -0.7728 -1.0348 1.0000
-1.3011 -0.8132 -1.2613 1.0000
-1.4422 -0.5183 -1.5830 1.0000
0.6046 1.3761 0.5855 0.0000
0.8074 -0.8704 0.6434 2.0000
0.7762 -0.6244 0.4923 2.0000
0.6802 -0.4675 0.7018 2.0000
0.6939 1.2728 0.7622 0.0000
0.6849 1.4583 0.5901 0.0000
0.7375 -0.6133 0.8176 2.0000
-1.2583 -0.5014 -1.2116 1.0000
0.6046 1.2621 0.7810 0.0000
0.7630 -0.6691 0.7053 2.0000
0.6263 1.4336 0.7927 0.0000
-1.2583 -0.7875 -1.4699 1.0000
0.5388 1.4292 0.8297 0.0000
0.6801 -0.5757 0.6796 2.0000
0.6942 -0.6807 0.4759 2.0000
0.6188 1.1950 0.7659 0.0000
-1.4512 -0.6047 -1.5908 1.0000
0.6104 1.3912 0.5889 0.0000
0.5782 -0.6324 0.5554 2.0000
0.5863 1.2092 0.7349 0.0000
0.7209 -0.5606 0.6810 2.0000
0.7956 1.4920 0.9360 0.0000
0.6606 -0.7097 0.6033 2.0000
0.6316 -0.6498 0.5272 2.0000
0.4182 1.1369 0.6256 0.0000
0.7866 1.2991 0.7109 0.0000
-1.3013 -0.7513 -1.2065 1.0000
-1.4317 -0.6714 -1.2540 1.0000
0.7618 1.4855 0.8426 0.0000
0.6951 -0.5099 0.6631 2.0000
0.5177 1.3673 0.6960 0.0000
-1.5359 -0.7549 -1.3942 1.0000
0.6464 -0.7196 0.6836 2.0000
-1.3797 -0.6792 -1.4079 1.0000
-1.5436 -0.6928 -1.3754 1.0000
0.7967 1.5605 0.6896 0.0000
-1.5080 -0.6188 -1.3838 1.0000
0.5842 1.4266 0.5236 0.0000
0.5453 -0.7560 0.9313 2.0000
0.3383 1.4017 0.9264 0.0000
0.8467 -0.7070 0.4206 2.0000
0.8431 -0.7889 0.6766 2.0000
-1.2549 -0.6606 -1.5690 1.0000
0.6598 1.6324 0.7314 0.0000
0.7083 -0.6070 0.8891 2.0000
0.7773 -0.7143 0.6618 2.0000
-1.2672 -0.8510 -1.4500 1.0000
0.7618 -0.6481 0.6928 2.0000
0.7209 -0.8729 0.6188 2.0000
-1.1999 -0.8038 -1.3173 1.0000
-1.5122 -0.7529 -1.4271 1.0000
-1.3534 -0.7524 -1.3793 1.0000
0.7670 1.1296 0.6354 0.0000
0.5811 -0.7104 0.5920 2.0000
0.7532 -0.6886 0.7860 2.0000
0.5090 -0.6194 0.7252 2.0000
-1.2874 -0.7807 -1.4302 1.0000
0.5132 -0.5201 0.5825 2.0000
-1.3894 -0.7647 -1.0838 1.0000
-1.3130 -0.9652 -1.1366 1.0000
0.5786 1.4920 0.8361 0.0000
0.7391 -0.7904 0.7029 2.0000
0.6514 1.2662 0.8819 0.0000
0.9310 1.5082 0.7633 0.0000
-1.4692 -0.7521 -1.3113 1.0000
0.6615 -0.6748 0.5356 2.0000
0.5773 -0.6067 0.6358 2.0000
0.8465 -0.7272 0.5119 2.0000
0.6925 1.4685 0.6348 0.0000
0.7025 -0.5364 0.6326 2.0000
-1.3019 -0.8362 -1.4082 1.0000
0.6780 1.4898 0.7147 0.0000
0.6498 -0.8953 0.5374 2.0000
0.8410 -0.8469 0.6738 2.0000
0.4969 -0.7029 0.5348 2.0000
-1.3699 -0.9550 -1.4386 1.0000
-1.4282 -0.7218 -1.3877 1.0000
0.5344 -0.5780 0.6348 2.0000
-1.4213 -0.7590 -1.3489 1.0000
-1.4452 -0.6100 -1.4165 1.0000
0.9745 -0.7592 0.5885 2.0000
0.7075 1.2606 0.7475 0.0000
0.7056 -0.8352 0.8890 2.0000
0.9054 -0.9377 0.6363 2.0000
0.6562 1.3610 0.6616 0.0000
0.6367 -0.6363 0.5184 2.0000
0.5966 1.2509 0.6303 0.0000
0.5996 -0.3716 0.6810 2.0000
0.7743 -0.8697 0.7014 2.0000
-1.6771 -0.7318 -1.3736 1.0000
-1.3969 -0.8221 -1.3950 1.0000
0.6652 1.5686 0.7556 0.0000
-1.3536 -0.7899 -1.5672 1.0000
0.6003 1.3516 0.5297 0.0000
0.5537 -0.7243 0.6436 2.0000
0.6687 1.4417 0.7352 0.0000
0.8296 -0.8567 0.9090 2.0000
-1.3259 -0.6737 -1.3442 1.0000
0.8005 -0.6130 0.7705 2.0000
-1.6612 -0.7336 -1.1335 1.0000
-1.4987 -0.6618 -1.6268 1.0000
-1.3822 -0.7735 -1.3404 1.0000
0.6752 1.4698 0.8632 0.0000
1.0015 1.1396 0.7887 0.0000
0.6351 1.4174 0.6439 0.0000
0.6262 -0.6941 0.7255 2.0000
-1.4704 -0.8847 -1.2545 1.0000
-1.4460 -0.6017 -1.2633 1.0000
0.5840 -0.7070 0.7465 2.0000
0.7040 -0.6897 0.6446 2.0000
0.5923 1.4097 0.7848 0.0000
-1.5287 -0.6893 -1.2244 1.0000
0.9395 1.3884 0.5791 0.0000
0.9114 -0.6120 0.8615 2.0000
0.8184 -0.5494 0.6078 2.0000
0.7660 1.4582 0.8795 0.0000
0.6513 1.4268 0.7226 0.0000
0.7236 1.3215 0.8101 0.0000
-1.4046 -0.8815 -1.4218 1.0000
0.5677 -0.7915 0.7752 2.0000
-1.5366 -0.7195 -1.5463 1.0000
-1.1415 -0.9095 -1.4752 1.0000
-1.5475 -0.7489 -1.1965 1.0000
-1.3093 -0.9228 -1.2362 1.0000
-1.5050 -0.6340 -1.4483 1.0000
0.7179 -0.8968 0.6854 2.0000
0.9888 1.2294 0.4943 0.0000
-1.3886 -0.7059 -1.0782 1.0000
0.5883 -0.5738 0.4712 2.0000
-1.2189 -0.9240 -1.5060 1.0000
0.7336 1.3315 0.3940 0.0000
0.6774 1.8093 0.7401 0.0000
-1.4507 -0.6916 -1.6090 1.0000
0.6711 -0.6014 0.6835 2.0000
0.8418 -0.8410 0.8336 2.0000
-1.5561 -0.8463 -1.5434 1.0000
0.9103 -0.7339 0.6425 2.0000
0.6061 -0.6509 0.7740 2.0000
-1.4825 -0.7791 -1.3444 1.0000
0.8723 -0.6683 0.8046 2.0000
0.8907 -0.7233 0.6341 2.0000
0.8226 -0.6857 0.5978 2.0000
-1.4268 -0.8227 -1.2364 1.0000
-1.5933 -0.6324 -1.3183 1.0000
-1.4598 -0.7095 -1.2352 1.0000
-1.2775 -0.5815 -1.3424 1.0000
-1.5769 -0.8681 -1.2387 1.0000
0.8649 -0.6337 0.4970 2.0000
-1.3937 -0.7698 -1.5103 1.0000
0.7749 -0.7530 0.8067 2.0000
0.7332 1.1585 0.6579 0.0000
0.7731 -0.6447 0.8670 2.0000
0.7292 -0.6187 0.7395 2.0000
0.3563 -0.7032 0.6442 2.0000
0.6470 -0.5716 0.7176 2.0000
0.6816 1.3462 0.5007 0.0000
0.6812 1.2453 0.7638 0.0000
-1.5441 -0.5659 -1.4771 1.0000
0.6573 -0.4567 0.5474 2.0000
0.6519 1.3896 0.6520 0.0000
-1.5017 -0.6574 -1.4985 1.0000
-1.3446 -0.5971 -1.3552 1.0000
0.8517 -0.7734 0.7375 2.0000
0.7407 1.3207 0.8277 0.0000
0.6997 1.2586 0.8924 0.0000
0.5178 -0.4586 0.5833 2.0000
0.6722 1.2563 0.9325 0.0000
-1.3848 -0.8665 -1.2936 1.0000
-1.4454 -0.7271 -1.7194 1.0000
-1.1549 -0.9249 -1.3929 1.0000
-1.5221 -0.6524 -1.4267 1.0000
0.7329 1.5041 0.5459 0.0000
-1.4989 -0.6461 -1.4513 1.0000
0.4592 -0.4789 0.7635 2.0000
-1.4818 -0.7734 -1.4447 1.0000
-1.5878 -0.5450 -1.4678 1.0000
0.4964 -0.6469 0.8705 2.0000
-1.4219 -0.6208 -1.2830 1.0000
-1.6081 -0.6299 -1.4387 1.0000
0.5990 -0.8205 0.9028 2.0000
0.6968 1.4407 0.5999 0.0000
0.8918 1.5315 0.6477 0.0000
-1.3833 -0.7119 -1.4883 1.0000
0.9126 -0.3987 0.7204 2.0000
-1.4351 -0.5481 -1.5248 1.0000
0.8983 1.3463 0.6832 0.0000
-1.3971 -0.8054 -1.3316 1.0000
0.7002 -0.6655 0.6891 2.0000
0.7976 -0.8368 0.6593 2.0000
0.6721 -0.9167 0.7627 2.0000
-1.0849 -0.6980 -1.4859 1.0000
0.6166 -0.7775 0.6439 2.0000
0.7230 -0.8701 0.7073 2.0000
0.5153 1.4261 0.7087 0.0000
0.5960 -0.8136 0.7077 2.0000
0.6562 -0.4993 0.6189 2.0000
-1.3072 -0.9434 -1.3655 1.0000
-1.4392 -0.6875 -1.7058 1.0000
0.5656 1.5255 0.9186 0.0000
0.6703 -0.5738 0.6527 2.0000
-1.3792 -0.6908 -1.3860 1.0000
0.7607 -0.5114 0.7152 2.0000
-1.4242 -0.5980 -1.5398 1.0000
0.6081 1.4010 0.9292 0.0000
0.7191 1.3592 0.6951 0.0000
0.7693 -0.5994 0.4841 2.0000
0.5799 -0.8988 0.5479 2.0000
0.6575 -0.5203 0.5604 2.0000
0.8311 1.3956 0.7871 0.0000
0.8172 1.3885 0.6361 0.0000
-1.4605 -0.7351 -1.4261 1.0000
-1.4707 -0.7788 -1.3220 1.0000
0.6550 1.3233 0.7964 0.0000
0.9074 1.3737 0.7752 0.0000
0.5349 -0.7780 0.7814 2.0000
-1.2912 -0.6013 -1.5509 1.0000
0.6843 1.4123 0.8406 0.0000
0.8603 -0.6624 0.8126 2.0000
-1.6533 -0.8135 -1.4086 1.0000
-1.4761 -0.5054 -1.2218 1.0000
0.5693 -0.5630 0.6514 2.0000
-1.2670 -0.6915 -1.4335 1.0000
0.5344 1.4408 0.4327 0.0000
-1.5712 -0.7904 -1.4060 1.0000
0.6355 1.3763 0.5766 0.0000
-1.3359 -0.6371 -1.6450 1.0000
0.7951 -0.9600 0.5059 2.0000
0.8219 -0.8466 0.8632 2.0000
0.4973 -0.6624 0.6041 2.0000
0.7639 1.5937 0.9895 0.0000
-1.5881 -0.8200 -1.2376 1.0000
0.8050 -0.6000 0.5791 2.0000
-1.3345 -0.4310 -1.4530 1.0000
0.7547 -0.9068 0.5197 2.0000
0.7105 1.6981 0.4662 0.0000
0.5548 -0.7507 0.2824 2.0000
0.5704 -0.3943 0.8207 2.0000
0.9195 -0.3441 0.6671 2.0000
-1.1647 -0.9748 -1.4933 1.0000
0.8384 -0.8521 0.4723 2.0000
-1.4868 -0.7125 -1.5827 1.0000
0.6089 1.3805 0.6452 0.0000
0.8184 -0.6081 0.6854 2.0000
0.8159 1.3685 0.7361 0.0000
0.8896 1.3634 0.6755 0.0000
-1.3186 -0.8748 -1.4428 1.0000
0.9265 1.4946 0.6716 0.0000
0.5293 -0.6780 0.5522 2.0000
-1.1970 -0.7064 -1.3683 1.0000
-1.5672 -0.9557 -1.3628 1.0000
-1.4170 -0.7516 -1.0056 1.0000
-1.5680 -0.5347 -1.2090 1.0000
0.8377 1.5629 0.4402 0.0000
0.3289 -0.5008 0.7644 2.0000
-1.3689 -0.7633 -1.3274 1.0000
-1.0319 -0.7271 -1.5477 1.0000
0.6649 1.2434 0.7675 0.0000
0.6667 -0.5675 0.7000 2.0000
0.7072 1.3660 0.8472 0.0000
-1.5715 -0.8213 -1.3025 1.0000
-1.5390 -0.5350 -1.4740 1.0000
1.0673 -0.8655 0.5654 2.0000
0.8329 1.2541 0.7384 0.0000
0.8314 1.4791 0.6859 0.0000
0.5021 -0.7428 0.7516 2.0000
-1.3011 -0.6972 -1.2727 1.0000
0.6683 1.5355 0.8030 0.0000
0.6516 1.3196 0.7796 0.0000
0.4764 1.3950 0.5970 0.0000
0.7421 -0.7437 0.7316 2.0000
-1.4898 -0.6014 -1.3377 1.0000
0.7840 1.6509 0.5913 0.0000
-1.3530 -0.8944 -1.4112 1.0000
0.6781 1.3096 0.7701 0.0000
0.9281 1.3776 0.5951 0.0000
0.7111 -0.7713 0.5987 2.0000
-1.3054 -0.7538 -1.3658 1.0000
0.8328 1.4002 0.7885 0.0000
0.4459 1.4236 0.8026 0.0000
-1.2727 -0.9027 -1.2681 1.0000
0.6535 1.2346 0.6119 0.0000
0.6987 -0.6322 0.6412 2.0000
0.7598 1.3713 0.8094 0.0000
0.6704 -0.7658 0.3799 2.0000
0.6270 1.4797 0.9134 0.0000
0.7480 -0.8097 0.6794 2.0000
0.9457 -0.6108 0.8194 2.0000
0.6832 1.5078 0.8026 0.0000
0.7099 1.2962 0.8949 0.0000
0.9813 1.4860 0.7656 0.0000
-1.4232 -0.5975 -1.5092 1.0000
0.6311 1.6486 0.6044 0.0000
-1.3473 -0.8258 -1.6491 1.0000
0.6253 -0.8658 0.5602 2.0000
0.7216 -0.7564 0.7915 2.0000
-1.4068 -0.6345 -1.5742 1.0000
0.6491 -0.8049 0.8503 2.0000
0.7589 1.5302 0.6927 0.0000
-1.4364 -0.6403 -1.4085 1.0000
0.5846 -0.7503 0.7063 2.0000
-1.5866 -0.6269 -1.2347 1.0000
0.8709 1.4575 0.9396 0.0000
0.7152 1.2821 0.8536 0.0000
0.5324 -0.5848 0.6993 2.0000
0.7806 1.2606 0.9088 0.0000
-1.5989 -0.6005 -1.5794 1.0000
0.8574 1.3200 0.7376 0.0000
-1.3408 -0.6938 -1.4413 1.0000
0.4946 1.4660 0.5689 0.0000
0.6415 1.3918 1.0366 0.0000
0.6877 -0.4505 0.7079 2.0000
0.7100 1.5142 0.7199 0.0000
0.7580 -0.8431 0.8210 2.0000
0.7566 -0.6590 0.8165 2.0000
-1.1748 -0.4911 -1.5166 1.0000
-1.3817 -0.6437 -1.2568 1.0000
0.6769 1.3391 0.8349 0.0000
0.7886 -0.5345 0.5890 2.0000
0.7491 1.3932 0.6372 0.0000
0.6658 1.3621 0.7655 0.0000
0.5839 -0.7379 0.6927 2.0000
0.6899 1.2776 0.4386 0.0000
0.6337 -0.7034 0.6777 2.0000
0.7934 -0.5159 0.8436 2.0000
-1.2803 -0.6969 -1.3514 1.0000
