X	Y	Z	Label (0/1=circle, -1=extra)
0.503980	-0.819800	0.094837	0.000000
-0.733000	-0.583355	0.083087	0.000000
-0.442581	0.256311	-0.374451	1.000000
0.852379	0.337589	0.893177	0.000000
0.728047	-0.569841	0.974819	0.000000
0.396171	0.912511	-0.043751	0.000000
-0.227590	-0.453085	-0.218482	1.000000
-0.130910	-0.458685	0.136084	1.000000
-0.357234	0.165251	0.686638	1.000000
-0.330976	-0.477487	-0.314683	1.000000
-0.437912	0.231461	-0.301974	1.000000
-0.243318	0.444876	0.802367	1.000000
-0.332381	-1.043102	0.028845	0.000000
-0.468644	0.158204	0.929055	1.000000
0.395731	-0.222080	1.008909	1.000000
-0.306034	0.862367	0.377257	0.000000
-0.420677	0.151933	0.382564	1.000000
-0.289237	-0.992745	-0.158013	0.000000
-0.159571	-0.526078	0.888322	1.000000
-0.261336	0.343202	0.309203	1.000000
-0.024671	-0.565915	-0.218937	1.000000
0.523330	0.864266	0.278116	0.000000
-0.312333	0.949513	-0.127657	0.000000
0.419377	0.199692	-0.717421	1.000000
0.402425	0.222129	0.664916	1.000000
-0.479763	-0.350882	-0.520672	1.000000
1.041919	0.228394	-0.481309	0.000000
-0.946571	-0.163418	-0.454327	0.000000
0.097481	-0.509745	0.449509	1.000000
0.354143	0.414344	-0.344089	1.000000
0.286883	0.397263	-0.224326	1.000000
0.926578	0.463164	0.027680	0.000000
-0.348062	-0.316265	-0.411814	1.000000
0.457173	0.176058	-0.173990	1.000000
-0.389256	0.259908	-0.463780	1.000000
0.428663	-0.874142	0.093622	0.000000
-0.940448	-0.224436	0.960332	0.000000
0.924389	0.298159	-0.084370	0.000000
1.054446	0.111452	0.115424	0.000000
-0.292485	-0.435144	-0.695056	1.000000
-0.405206	-0.347829	0.318013	1.000000
-0.290263	0.361300	-0.135567	1.000000
-0.122678	1.042703	-0.414798	0.000000
0.350226	0.338048	0.215290	1.000000
-0.509355	-0.003413	-0.027146	1.000000
-0.903713	-0.427132	-0.792592	0.000000
-0.038302	-1.059322	1.428638	0.000000
0.381533	-0.250971	0.288796	1.000000
1.004005	0.384869	-0.086401	0.000000
-0.692672	-0.809873	0.411314	0.000000
-0.505198	0.142398	0.056932	1.000000
0.168925	-0.410487	0.313789	1.000000
-0.236280	0.950371	0.490901	0.000000
-0.346203	-0.333251	-0.621036	1.000000
0.157033	0.480783	0.316561	1.000000
0.210455	0.421491	-0.953752	1.000000
0.011492	-0.532140	-0.077041	1.000000
-0.478482	-0.889202	0.200676	0.000000
0.084318	0.425606	0.169061	1.000000
0.431219	0.946951	0.026698	0.000000
0.362289	0.488153	0.131491	1.000000
0.476494	-0.905664	0.279178	0.000000
-0.199705	-0.957875	0.383638	0.000000
0.928137	-0.478351	-0.172198	0.000000
0.063305	0.975529	-0.085759	0.000000
0.904527	0.430763	0.457148	0.000000
-0.156273	0.985120	-0.149836	0.000000
-0.157482	-0.516334	0.078912	1.000000
-0.231537	0.399919	0.486928	1.000000
0.498257	-0.842418	0.140052	0.000000
-0.310601	-0.289949	-0.068569	1.000000
-0.557230	-0.023193	0.235104	1.000000
-0.558795	-0.800262	0.100127	0.000000
0.114933	1.081431	-0.185447	0.000000
-0.959678	-0.305890	0.300916	0.000000
0.069522	0.568191	0.198105	1.000000
-0.085601	0.409246	-0.241789	1.000000
-0.446643	-0.809044	0.425699	0.000000
0.135938	0.528051	-0.130194	1.000000
0.036557	-0.487658	0.891371	1.000000
0.198883	0.460571	-0.028194	1.000000
1.055502	0.129254	0.161674	0.000000
-0.996170	-0.285813	0.248697	0.000000
0.520532	-0.874440	-0.154113	0.000000
0.779473	-0.723780	-0.632450	0.000000
-0.212425	0.474627	0.031949	1.000000
0.333309	0.365443	-1.259567	1.000000
1.030730	0.135028	-0.136700	0.000000
-0.393773	-0.223158	0.095429	1.000000
0.480365	-0.066473	-0.226572	1.000000
0.491451	0.284418	0.200963	1.000000
-0.068153	0.494686	-0.369832	1.000000
0.455291	-0.956460	-0.160057	0.000000
0.422459	0.832015	-0.427926	0.000000
-0.457989	-0.347038	0.270704	1.000000
0.400922	-0.834925	-0.135893	0.000000
0.454568	0.084949	0.444602	1.000000
-0.187146	0.516009	0.826617	1.000000
-1.001008	-0.061874	0.122543	0.000000
-0.206009	-0.915259	-0.004075	0.000000
0.566064	-0.231475	-0.243662	1.000000
-0.338286	0.342064	0.333280	1.000000
-0.913689	-0.005068	-0.472254	0.000000
0.865902	0.478457	-0.244208	0.000000
0.440447	0.181107	0.245305	1.000000
0.203624	0.935355	-0.337748	0.000000
0.459828	0.087363	-0.031722	1.000000
-0.177054	0.368067	-0.139818	1.000000
-0.152727	0.418957	0.843663	1.000000
0.321602	0.312686	0.302939	1.000000
-0.263223	1.012687	0.337116	0.000000
0.394801	-0.368629	0.566544	1.000000
0.503557	-0.036037	0.217653	1.000000
0.537128	-0.851673	-0.519849	0.000000
0.403003	0.177186	0.292347	1.000000
-0.094928	0.482826	-0.627924	1.000000
0.494150	0.271127	0.004143	1.000000
0.120912	1.015883	-0.959904	0.000000
-0.995610	-0.154585	0.342732	0.000000
-0.911301	-0.310422	0.167274	0.000000
0.370254	-0.325545	0.401123	1.000000
0.187054	-0.546483	0.377378	1.000000
-0.435738	-0.250994	-0.585536	1.000000
0.135002	-0.967620	-0.544210	0.000000
0.180035	0.493369	-0.258986	1.000000
0.439751	-0.125413	-0.615108	1.000000
-0.226212	0.473427	-0.204954	1.000000
-0.666875	0.738994	-0.042078	0.000000
0.224000	-0.414740	-0.781896	1.000000
-0.989067	-0.051394	-0.227445	0.000000
-0.733865	0.733597	-0.473208	0.000000
0.431964	-0.136515	-0.244441	1.000000
0.900894	-0.476974	-0.272995	0.000000
-0.798401	-0.765785	-0.027202	0.000000
0.204416	-0.432111	-0.325259	1.000000
-0.064353	0.523530	0.592708	1.000000
0.068531	-0.456215	-0.616862	1.000000
-0.185369	0.947377	0.277790	0.000000
0.381491	-0.336522	-0.273682	1.000000
0.152520	0.564197	-0.152099	1.000000
-0.301657	0.933981	0.042012	0.000000
-0.384104	0.218628	0.147197	1.000000
0.151449	-1.086545	0.675816	0.000000
-0.006380	-0.540265	0.402379	1.000000
0.299631	0.425618	-0.497906	1.000000
-0.368880	-0.214809	0.541989	1.000000
0.324354	0.895620	-0.462712	0.000000
1.030850	0.288838	-0.831519	0.000000
0.583281	-0.090784	-0.064044	1.000000
-0.998949	-0.097206	0.123793	0.000000
0.224682	-0.498724	-0.896928	1.000000
-0.648437	0.713833	-1.054548	0.000000
-0.447773	0.401913	-0.631560	1.000000
-0.487015	0.042861	-1.014916	1.000000
0.392369	-0.227732	-0.855337	1.000000
-0.013145	0.514780	0.148208	1.000000
0.649573	-0.664360	-0.711347	0.000000
-0.141133	-0.485225	0.261108	1.000000
-0.313806	0.888103	-0.989090	0.000000
0.741713	0.742429	-0.634874	0.000000
0.410045	-0.916423	-0.225096	0.000000
0.361371	-0.938415	0.619268	0.000000
-0.684560	0.750999	0.187291	0.000000
-0.501432	0.886279	-0.284680	0.000000
0.175174	-0.413104	-0.223013	1.000000
-0.673811	0.758291	-0.738531	0.000000
0.614382	0.084357	-0.922791	1.000000
0.846542	0.484474	-1.104312	0.000000
0.950689	0.345573	-0.812277	0.000000
-0.779210	-0.680928	-0.359022	0.000000
0.303874	0.898596	1.305563	0.000000
0.472417	-0.007365	0.069452	1.000000
-0.282040	-0.519217	0.521252	1.000000
0.424228	-0.267143	0.549756	1.000000
-0.954334	-0.232869	0.496804	0.000000
0.076830	0.586881	0.621064	1.000000
-0.978258	0.415269	-0.584481	0.000000
0.252326	-0.475977	-0.034156	1.000000
-0.363349	-0.399532	-0.407667	1.000000
-0.254912	0.372968	1.099370	1.000000
-1.005818	-0.098678	1.055695	0.000000
-0.196299	-0.399176	0.356460	1.000000
0.266002	-0.374354	-0.427390	1.000000
-0.519909	0.095122	-0.652863	1.000000
0.165194	-0.420193	-0.000685	1.000000
-0.261961	-0.427932	0.324421	1.000000
-0.306794	0.468596	0.505604	1.000000
-0.263118	0.371064	-0.321715	1.000000
0.276143	-0.451240	-0.751567	1.000000
-0.103858	0.460819	-0.353062	1.000000
0.681124	0.734138	0.284617	0.000000
-0.236977	-1.145533	-0.055216	0.000000
0.972089	0.028422	-0.600085	0.000000
0.393443	-0.976663	-0.722009	0.000000
0.419867	-1.026324	0.330052	0.000000
-0.083214	-0.954513	0.256560	0.000000
0.388028	-0.356249	0.318963	1.000000
0.652039	0.650128	0.003825	0.000000
-0.533379	0.813779	-0.353314	0.000000
0.064212	0.492049	-0.380720	1.000000
0.320703	-0.344137	-0.978498	1.000000
-0.507112	0.348088	-0.566064	1.000000
-0.956590	0.077249	0.296163	0.000000
-0.019218	-0.486701	0.568812	1.000000
-0.431011	0.282829	-0.141597	1.000000
0.451589	-0.130419	0.067116	1.000000
0.594898	-0.848822	0.107128	0.000000
-0.377467	0.288868	-0.343517	1.000000
0.765143	-0.714650	0.108443	0.000000
0.077943	-0.925035	1.082812	0.000000
-0.814741	-0.539703	0.379922	0.000000
-0.440975	0.997366	1.178121	0.000000
-0.367717	0.898077	0.597853	0.000000
-0.517161	0.004478	0.009157	1.000000
-0.353439	-0.192821	-0.482496	1.000000
0.952884	0.190264	0.590246	0.000000
0.254520	0.462427	0.463238	1.000000
-0.269029	0.382308	-0.157215	1.000000
0.148228	-1.014965	0.099165	0.000000
-0.521488	0.043349	-0.305349	1.000000
0.273923	-0.312020	-0.558705	1.000000
-0.673654	0.695669	0.015722	0.000000
-0.466066	-0.945757	-0.392570	0.000000
-0.246966	0.394554	-0.655945	1.000000
0.674614	-0.784721	0.180256	0.000000
-0.994213	0.241912	0.513774	0.000000
-0.739205	0.575971	-0.418750	0.000000
0.559666	0.047035	-0.349744	1.000000
0.822392	0.489727	-0.280534	0.000000
0.129400	0.449814	-0.370062	1.000000
-0.146558	0.492981	0.596640	1.000000
-0.930440	-0.376970	-0.722915	0.000000
0.514734	0.156222	-0.426837	1.000000
-0.381995	0.847855	0.384794	0.000000
0.278412	-0.329642	-0.535088	1.000000
0.040073	0.542439	-0.038503	1.000000
-0.344269	0.286697	-0.415882	1.000000
-0.064703	0.459171	-0.770863	1.000000
0.746757	0.647662	0.537087	0.000000
0.572895	-0.141521	0.504106	1.000000
0.478090	0.845112	-0.020014	0.000000
0.076270	-0.508697	0.692804	1.000000
0.915781	-0.342450	-0.459854	0.000000
0.522565	0.292200	0.090184	1.000000
0.441582	-0.880151	0.175467	0.000000
-0.294911	0.373573	0.440981	1.000000
-0.255234	0.966873	-0.086836	0.000000
-0.692076	0.709222	0.343007	0.000000
-0.020456	-0.470257	0.591134	1.000000
0.074909	-0.575520	0.729720	1.000000
0.804507	-0.588790	-0.517792	0.000000
-0.788464	0.518730	-0.684742	0.000000
-0.040404	0.490435	-0.446705	1.000000
-0.272521	-0.948687	0.581996	0.000000
0.219443	-0.400777	0.057931	1.000000
0.682974	0.626454	0.636400	0.000000
0.476286	0.120178	-0.590115	1.000000
-0.909814	-0.193005	-0.572668	0.000000
-0.351576	-0.822858	-0.284696	0.000000
-0.950562	0.369499	-0.058567	0.000000
0.486843	0.050146	0.279196	1.000000
0.622658	0.675307	0.228522	0.000000
-0.495061	0.004270	0.049728	1.000000
0.988317	0.393297	-0.394773	0.000000
-0.195652	1.010281	-0.094322	0.000000
-0.376041	0.355797	0.247412	1.000000
-0.938192	0.334929	0.403544	0.000000
-0.490042	0.791052	0.052266	0.000000
-0.729050	0.669914	-0.393871	0.000000
0.316625	-0.356493	-0.098539	1.000000
-0.875365	-0.589723	0.047713	0.000000
-0.433903	-0.290593	0.717365	1.000000
0.782566	-0.626142	1.071557	0.000000
0.491772	0.119159	0.248407	1.000000
0.007054	1.004212	0.167128	0.000000
-0.809596	0.578618	-0.464962	0.000000
0.921822	0.173181	0.074238	0.000000
0.836496	0.662389	-0.292834	0.000000
0.713154	-0.715624	-0.195810	0.000000
0.354903	-0.373940	0.001078	1.000000
0.045182	-0.931429	-0.388742	0.000000
-0.427313	0.212040	-0.499411	1.000000
0.461428	-0.172301	-0.188118	1.000000
-1.051029	0.147963	0.166426	0.000000
0.230978	-0.902713	0.910306	0.000000
0.980019	0.101822	1.050930	0.000000
0.392144	-0.140535	-0.605909	1.000000
-0.248645	-0.450933	-0.071147	1.000000
-0.255312	-0.416478	0.432200	1.000000
-0.318362	0.924328	-0.582138	0.000000
-0.613577	0.821680	-0.010142	0.000000
0.416146	-0.333336	-0.369469	1.000000
-0.749247	0.766786	0.558957	0.000000
0.451172	0.112850	0.442245	1.000000
-0.404013	0.154205	0.465163	1.000000
0.968060	-0.244524	-1.008268	0.000000
0.157835	-0.457348	0.328008	1.000000
0.565247	0.029346	-0.542815	1.000000
-0.309426	-0.367977	-0.144601	1.000000
0.271049	-0.404819	0.295243	1.000000
0.509968	0.905590	-0.241381	0.000000
-0.497938	-0.151430	-0.283883	1.000000
-0.023847	-0.488472	-0.308210	1.000000
0.191029	-0.452992	-0.206341	1.000000
0.230959	1.036320	0.273163	0.000000
0.920383	-0.443723	0.194159	0.000000
0.376439	-0.280637	-0.227482	1.000000
-0.490422	-0.161201	0.523874	1.000000
-0.714383	0.706711	-0.020148	0.000000
-0.571544	0.029571	-0.401806	1.000000
0.412451	-0.328669	-0.036412	1.000000
0.850867	-0.343571	-0.444106	0.000000
-0.474351	0.308097	-0.627672	1.000000
0.881059	0.494823	-0.117416	0.000000
-0.156598	0.552240	-0.254022	1.000000
-0.970328	-0.250345	0.346062	0.000000
0.164249	0.486242	0.129132	1.000000
-0.314135	0.264212	0.373596	1.000000
0.370845	0.264104	-0.209648	1.000000
-0.337830	-0.198674	0.808317	1.000000
0.118176	-1.076210	0.217859	0.000000
0.110266	-0.548322	0.794524	1.000000
0.284565	0.526143	-0.085472	1.000000
0.077264	0.484718	0.604003	1.000000
-1.022654	0.062692	0.291406	0.000000
-0.456755	-0.914491	0.102115	0.000000
-0.339002	0.375690	-0.678814	1.000000
-0.387709	0.301957	0.175379	1.000000
0.388658	0.288325	0.602377	1.000000
-0.185270	-0.954271	0.407009	0.000000
-0.482166	-0.100467	-0.138787	1.000000
-0.226479	0.467365	0.368305	1.000000
-0.329005	0.350441	0.891389	1.000000
-0.497020	0.270642	-0.507986	1.000000
-0.361284	0.325133	-0.141956	1.000000
0.159330	0.975418	0.054845	0.000000
0.095649	0.482785	0.191657	1.000000
0.289207	-0.561543	-0.494365	1.000000
0.934781	0.342119	-0.485157	0.000000
-0.486258	-0.220920	-0.192093	1.000000
0.238620	0.363002	0.176736	1.000000
-0.392644	0.240854	0.919318	1.000000
0.389690	0.325505	-1.043444	1.000000
-0.536314	0.796751	0.338045	0.000000
-0.604486	-0.726844	0.117155	0.000000
-0.834917	0.638110	1.015797	0.000000
-0.148884	0.415072	0.161572	1.000000
0.451750	-0.027402	-0.200263	1.000000
0.719261	-0.638837	-0.541389	0.000000
0.242060	-0.432756	-0.324960	1.000000
1.131676	-0.232398	0.492453	0.000000
0.514015	0.720232	0.555865	0.000000
0.983929	-0.392374	0.230619	0.000000
0.625124	0.714181	-1.472773	0.000000
-0.411425	0.820911	-0.494564	0.000000
-0.128930	0.443645	-0.476800	1.000000
-0.390833	-0.452675	-0.094333	1.000000
0.432133	-0.285140	-0.298103	1.000000
-0.254291	0.426022	-0.471401	1.000000
-0.319518	-0.442721	-0.335321	1.000000
0.513762	-0.819757	0.950572	0.000000
-0.176666	-1.005402	-0.191161	0.000000
-0.328021	0.910236	0.634918	0.000000
0.404074	-0.058659	-1.038345	1.000000
0.493872	0.171986	0.613242	1.000000
0.957275	0.190172	0.456156	0.000000
-0.523052	-0.040817	-0.034119	1.000000
0.299177	0.498910	-0.873425	1.000000
0.950763	-0.395649	-0.699690	0.000000
-0.142502	-0.392344	0.314528	1.000000
0.110707	-0.498064	-0.642663	1.000000
-0.116356	0.466249	-0.343321	1.000000
0.360983	0.363779	-0.461576	1.000000
0.279530	0.478521	-0.055465	1.000000
0.037167	-0.948087	0.432972	0.000000
-0.096403	-0.920340	0.058095	0.000000
0.500377	0.193486	0.361530	1.000000
0.819595	-0.609846	0.350222	0.000000
0.892920	-0.419030	-0.322804	0.000000
-0.664562	0.688600	1.179603	0.000000
0.085469	0.497885	-0.373910	1.000000
-0.980495	0.213603	-0.557878	0.000000
0.523651	0.153829	-0.473970	1.000000
0.735241	-0.731696	-0.589309	0.000000
0.585954	0.851885	-0.411525	0.000000
-0.666619	0.698952	0.862900	0.000000
-1.067435	0.019429	-0.463551	0.000000
0.288406	0.943067	-0.664496	0.000000
0.402971	-0.976220	-0.206509	0.000000
-1.057553	0.081823	-0.123881	0.000000
0.443760	0.079216	-0.110144	1.000000
0.392341	-0.217020	0.083139	1.000000
0.335980	-0.921249	0.173879	0.000000
0.026871	0.556062	-0.077882	1.000000
-0.333031	-0.327134	0.686663	1.000000
0.652253	-0.720014	-0.534868	0.000000
-0.438022	0.135041	-0.450664	1.000000
0.250487	-0.894607	-0.492773	0.000000
-0.285867	-0.251722	0.458084	1.000000
0.034472	0.425212	-0.054143	1.000000
-0.976726	0.078768	0.072318	0.000000
0.726367	-0.710813	0.007821	0.000000
0.426181	0.305004	-0.326601	1.000000
-0.813117	0.627979	0.126236	0.000000
0.705018	-0.747067	-0.669451	0.000000
-0.548107	0.011188	0.251232	1.000000
-0.598757	0.211525	0.781905	1.000000
-0.993963	-0.122768	-0.237111	0.000000
-0.000082	-0.997314	-0.171775	0.000000
0.869788	-0.435086	-0.805829	0.000000
0.959548	-0.084397	-0.002536	0.000000
0.698359	-0.775965	-0.065681	0.000000
-0.923302	0.424132	-0.359188	0.000000
0.475525	0.001825	-0.636401	1.000000
0.454128	0.147536	0.956035	1.000000
1.048573	0.163943	0.912081	0.000000
0.297885	0.465835	-0.923053	1.000000
-0.983919	-0.062451	-0.496276	0.000000
0.079503	-0.486831	0.565382	1.000000
-0.621860	0.775598	0.501191	0.000000
-0.473660	-0.178846	0.556511	1.000000
0.443498	-0.170657	0.338536	1.000000
0.198811	0.459169	0.363632	1.000000
-0.267257	0.418608	-1.128692	1.000000
0.436910	0.052351	-0.172087	1.000000
0.577715	-0.112935	-0.058210	1.000000
0.421174	0.156817	0.713862	1.000000
-0.514627	0.169711	0.088057	1.000000
0.636899	0.808793	0.590879	0.000000
0.108787	-0.938668	-0.051693	0.000000
-0.036957	-0.460428	0.338275	1.000000
0.017892	-0.435655	-0.513155	1.000000
-0.294977	-0.310666	-0.125269	1.000000
-0.621764	-0.760874	-0.384687	0.000000
-0.950749	0.305686	-0.262621	0.000000
-0.439192	0.071274	-0.249110	1.000000
-0.419825	0.348884	-0.392149	1.000000
0.519831	-0.050921	-0.132606	1.000000
0.264734	0.497954	0.301443	1.000000
0.343208	-0.963002	-0.745802	0.000000
0.524916	-0.025946	-0.086244	1.000000
-0.052226	-0.501816	0.313545	1.000000
0.999450	-0.307551	-0.277917	0.000000
-0.942809	-0.184327	-0.971056	0.000000
0.736160	0.806842	0.824592	0.000000
-0.628982	-0.717936	-0.167829	0.000000
-0.474126	0.088131	0.245417	1.000000
0.483231	-0.861524	-0.465481	0.000000
0.728945	-0.609106	-0.314744	0.000000
-0.558094	-0.769111	-0.755854	0.000000
0.813081	0.665929	-0.847325	0.000000
0.086772	-0.495388	0.221191	1.000000
0.373567	-0.952768	0.197041	0.000000
-0.600390	0.805258	-0.637679	0.000000
-0.472021	0.001651	-0.973027	1.000000
0.391122	-0.949991	-0.284529	0.000000
0.071320	-1.008300	-0.794729	0.000000
-0.129516	-0.919821	0.853885	0.000000
-0.756454	-0.727170	0.049534	0.000000
0.055484	-0.400153	-0.125739	1.000000
-0.234123	-0.512398	0.214733	1.000000
0.881822	0.541946	0.046748	0.000000
-0.254858	0.991702	0.872547	0.000000
0.179568	-0.444162	-0.209072	1.000000
-0.947624	0.336374	-0.595566	0.000000
0.405332	0.308113	-1.388319	1.000000
-0.491617	0.786645	0.688064	0.000000
0.526686	0.048752	-1.009218	1.000000
0.171067	0.461216	-0.174159	1.000000
0.934163	0.209109	0.966482	0.000000
-0.093801	1.083220	0.429266	0.000000
0.972137	0.023688	0.507756	0.000000
-0.300570	-0.330045	0.858526	1.000000
0.390210	0.887985	0.030472	0.000000
1.044176	0.115076	-0.685882	0.000000
-0.693890	0.704006	0.434473	0.000000
0.600574	0.112116	-0.834824	1.000000
-0.903406	0.345651	0.287007	0.000000
0.485580	0.044338	-0.243581	1.000000
0.792666	0.470686	-1.163198	0.000000
-0.912769	0.150940	-0.333789	0.000000
0.201915	0.355373	0.126974	1.000000
-0.437278	-0.003405	-0.280558	1.000000
0.951118	-0.232063	0.535879	0.000000
-0.424275	0.338245	0.473314	1.000000
-0.350574	0.356744	0.142826	1.000000
0.606955	0.081596	0.559831	1.000000
-0.616163	-0.788984	0.039024	0.000000
0.332594	-0.165829	0.124843	1.000000
0.986781	-0.365266	-0.492847	0.000000
0.404689	0.242065	-0.342559	1.000000
0.046346	-0.483468	0.098447	1.000000
-0.953836	-0.145040	-0.725851	0.000000
-0.380826	0.350949	-0.529751	1.000000
-0.444003	0.068217	-0.271639	1.000000
0.298581	-0.369911	0.330476	1.000000
0.922290	-0.324542	-0.519690	0.000000
0.297473	-0.978989	0.681155	0.000000
-0.516898	0.330909	0.032411	1.000000
-0.276088	-0.976337	-0.250325	0.000000
0.384213	0.298159	0.551913	1.000000
0.427266	-0.220002	-0.211236	1.000000
0.935094	-0.104432	-0.412295	0.000000
-0.367733	-0.370022	-0.099314	1.000000
-0.761629	-0.632410	-0.292174	0.000000
-0.198547	-0.431325	0.205389	1.000000
0.694018	-0.716298	0.041716	0.000000
-0.983551	0.193594	0.103854	0.000000
0.203327	-0.455031	-0.724733	1.000000
0.817480	0.569146	0.619967	0.000000
0.977918	0.135090	0.427564	0.000000
-0.650513	-0.750976	-0.697095	0.000000
-0.239776	0.516411	0.451948	1.000000
-0.490878	0.075732	-0.564483	1.000000
0.978684	0.173944	-0.228748	0.000000
-1.043920	0.005770	-0.203451	0.000000
0.304123	-0.919086	0.042601	0.000000
0.118738	-0.477826	-0.220619	1.000000
0.193705	-0.450380	-0.296169	1.000000
0.538547	-0.787230	-1.023330	0.000000
0.081936	0.436066	-0.661096	1.000000
-0.007744	-0.510356	-0.112207	1.000000
-0.327130	0.470225	0.012788	1.000000
0.171014	-0.492239	-0.310321	1.000000
0.383078	0.235882	-0.575238	1.000000
-0.615428	0.780561	-0.512712	0.000000
-0.531776	-0.901521	-0.818215	0.000000
0.527705	0.893789	-0.359081	0.000000
-0.247976	0.465836	-0.326984	1.000000
0.539351	-0.923462	0.559056	0.000000
-0.273522	-0.372833	0.168256	1.000000
0.165250	1.023997	-0.238915	0.000000
0.964131	0.083661	-0.444095	0.000000
-0.090076	1.043028	-0.294203	0.000000
0.629332	0.626094	0.609281	0.000000
0.413947	0.324851	-0.639778	1.000000
-1.048965	-0.000982	0.171545	0.000000
0.381462	-0.909833	-0.183980	0.000000
-0.499408	0.114780	0.233819	1.000000
-0.285065	-0.428645	0.163613	1.000000
0.278959	0.397617	0.332305	1.000000
-0.156345	-0.465099	0.076811	1.000000
0.893414	-0.504847	0.370184	0.000000
0.843267	-0.526302	-0.156675	0.000000
0.814406	-0.459169	0.648467	0.000000
-0.312445	-1.001410	0.629472	0.000000
0.270401	-0.994078	0.024507	0.000000
-0.011266	-0.634713	-0.777472	1.000000
0.046357	0.629404	0.326835	1.000000
0.963675	-0.278868	0.468605	0.000000
0.230491	0.995101	0.051050	0.000000
-0.480094	-0.151684	0.015572	1.000000
0.089892	0.542038	0.322287	1.000000
-0.270250	-0.481930	0.236670	1.000000
0.213645	-0.980257	-0.823545	0.000000
-0.181283	1.047671	-0.085965	0.000000
-0.197981	-0.498218	-0.147111	1.000000
-0.191823	1.030588	0.192246	0.000000
-0.128596	-0.493643	-1.322587	1.000000
0.009679	-0.959546	0.319566	0.000000
-0.132922	0.427869	0.083121	1.000000
0.806841	0.632583	0.183972	0.000000
-0.381155	-0.922147	-0.416676	0.000000
0.328703	0.444826	0.535940	1.000000
-0.719081	0.736377	0.042497	0.000000
0.501790	-0.198266	0.114109	1.000000
-0.332072	0.921393	-0.098100	0.000000
-0.062998	-1.035867	-0.889537	0.000000
-0.375157	-0.423350	-0.315261	1.000000
-0.550550	-0.108221	0.514339	1.000000
-0.297088	-0.394172	-0.059823	1.000000
-0.506559	-0.067154	-0.500935	1.000000
-0.128693	-0.480565	0.095563	1.000000
0.559960	0.130254	0.922947	1.000000
-0.264647	-0.478464	0.063425	1.000000
0.121377	0.475212	-1.106659	1.000000
-0.426431	0.117235	0.098295	1.000000
0.326403	0.391413	0.030042	1.000000
-0.376374	0.304982	-0.116394	1.000000
0.923988	0.282613	0.040597	0.000000
0.712597	-0.699065	1.001257	0.000000
0.523213	-0.766330	-0.023105	0.000000
-0.097890	0.476936	0.829283	1.000000
0.082642	-0.419803	0.715419	1.000000
-0.213635	-0.543567	0.310501	1.000000
-0.091466	-0.419172	0.621697	1.000000
-1.009710	-0.275880	-0.228831	0.000000
0.410979	-0.907293	0.342395	0.000000
1.111524	-0.015627	-0.331763	0.000000
-0.964982	-0.255478	-0.567221	0.000000
-1.003004	-0.131972	0.558698	0.000000
0.705338	-0.849659	0.106569	0.000000
0.628795	-0.866979	0.340863	0.000000
-0.297389	-0.198397	-0.063756	1.000000
-1.056889	0.006923	0.533285	0.000000
-0.137908	0.432303	-0.585862	1.000000
-0.361192	0.410335	-1.103891	1.000000
0.344250	0.309170	-0.683669	1.000000
-0.006002	-1.062146	-0.922689	0.000000
0.104291	0.496912	-0.551452	1.000000
0.576492	0.884320	0.057946	0.000000
0.818594	0.426704	0.769730	0.000000
-0.926295	0.457509	-0.194133	0.000000
0.263326	-0.969548	1.064308	0.000000
0.011233	-0.466870	0.010335	1.000000
-0.520010	-0.254914	-1.027357	1.000000
-0.366173	0.938085	-0.177374	0.000000
0.567524	-0.679787	0.121341	0.000000
-0.120009	1.013982	-0.052255	0.000000
0.898791	0.607483	-0.247963	0.000000
-0.763372	-0.731568	-0.156591	0.000000
-0.302994	0.372435	-0.090800	1.000000
0.580254	-0.911741	0.185790	0.000000
-0.068062	-0.949519	-0.164498	0.000000
-0.222281	0.990527	0.221014	0.000000
0.286924	-0.385812	-0.024829	1.000000
0.450082	-0.914412	-0.500775	0.000000
-0.234554	-0.390335	-0.105966	1.000000
0.327474	0.285321	1.133641	1.000000
0.268206	-0.485558	-0.348171	1.000000
-0.926137	-0.523078	-0.617753	0.000000
-0.572949	-0.856412	0.560019	0.000000
0.396346	0.315895	-0.106200	1.000000
0.302455	-0.941262	0.483480	0.000000
0.549836	0.789790	0.581441	0.000000
0.586641	0.894515	0.608142	0.000000
0.147601	-0.444700	-0.457832	1.000000
0.706024	-0.825052	0.132634	0.000000
-0.531509	-0.831772	0.177870	0.000000
0.303463	-0.472550	0.136933	1.000000
-0.452866	-0.288814	-0.866246	1.000000
-0.237507	-0.405028	-0.343796	1.000000
0.874051	0.556156	0.254969	0.000000
0.712259	-0.771147	-0.134961	0.000000
0.035783	0.497887	-0.234703	1.000000
-0.108152	-1.001057	-0.891849	0.000000
0.365851	-0.450546	-0.925273	1.000000
-0.449251	0.829929	-0.379180	0.000000
0.303590	0.494454	1.361125	1.000000
1.005996	0.033973	0.338164	0.000000
0.221209	-0.976896	-0.167597	0.000000
-0.032893	-0.928292	-0.005148	0.000000
0.771917	0.526383	0.582457	0.000000
0.198517	-0.456194	0.072445	1.000000
-0.725770	-0.773110	0.547656	0.000000
0.171986	0.462945	-0.347220	1.000000
-0.632844	0.783355	0.834675	0.000000
0.107191	-0.510007	-1.051471	1.000000
0.610905	0.011713	0.015763	1.000000
-0.518454	-0.099699	1.021769	1.000000
